date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:59	33784/33784	---M-Z	200	added ('OK')	font/opentype	etag:W/%2268620a9633e2b83b88bae6a4be941c90d40be2ce%22	https://use.typekit.net/af/1c0a46/00000000000000007735a075/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/1c0a46/00000000000000007735a075/30/a3eab	(from https://use.typekit.net/kbq3ywl.css)
16:31:00	17740/17740	---M--	200	added ('OK')	application/font-woff2	etag:%22ec65454125f52ade60a7a7dba7db35136a0a5833%22	https://use.typekit.net/af/f18587/00000000000000007735a07a/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/f18587/00000000000000007735a07a/30/le196	(from https://use.typekit.net/kbq3ywl.css)
16:31:00	21104/21104	---M--	200	added ('OK')	application/font-woff	etag:%22ec65454125f52ade60a7a7dba7db35136a0a5833%22	https://use.typekit.net/af/f18587/00000000000000007735a07a/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/f18587/00000000000000007735a07a/30/de196	(from https://use.typekit.net/kbq3ywl.css)
16:31:00	32596/32596	---M-Z	200	added ('OK')	font/opentype	etag:W/%22ec65454125f52ade60a7a7dba7db35136a0a5833%22	https://use.typekit.net/af/f18587/00000000000000007735a07a/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/f18587/00000000000000007735a07a/30/ae196	(from https://use.typekit.net/kbq3ywl.css)
16:31:00	24452/24452	---M--	200	added ('OK')	application/font-woff2	etag:%22b0d46bd3fb22c6c06785f44e1a131be6878e0485%22	https://use.typekit.net/af/153042/00000000000000007735bb62/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/153042/00000000000000007735bb62/30/l5bba	(from https://use.typekit.net/kbq3ywl.css)
16:31:00	25376/25376	---M--	200	added ('OK')	application/font-woff	etag:%22b0d46bd3fb22c6c06785f44e1a131be6878e0485%22	https://use.typekit.net/af/153042/00000000000000007735bb62/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/153042/00000000000000007735bb62/30/d5bba	(from https://use.typekit.net/kbq3ywl.css)
16:31:01	46712/46712	---M-Z	200	added ('OK')	font/opentype	etag:W/%22b0d46bd3fb22c6c06785f44e1a131be6878e0485%22	https://use.typekit.net/af/153042/00000000000000007735bb62/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/153042/00000000000000007735bb62/30/a5bba	(from https://use.typekit.net/kbq3ywl.css)
16:31:01	26300/26300	---M--	200	added ('OK')	application/font-woff2	etag:%228c36aad4509ce8abd450ef68e17ca053311c7650%22	https://use.typekit.net/af/8a7571/00000000000000007735bb67/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/8a7571/00000000000000007735bb67/30/l1f8b	(from https://use.typekit.net/kbq3ywl.css)
16:31:01	27120/27120	---M--	200	added ('OK')	application/font-woff	etag:%228c36aad4509ce8abd450ef68e17ca053311c7650%22	https://use.typekit.net/af/8a7571/00000000000000007735bb67/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/8a7571/00000000000000007735bb67/30/d1f8b	(from https://use.typekit.net/kbq3ywl.css)
16:31:02	51388/51388	---M-Z	200	added ('OK')	font/opentype	etag:W/%228c36aad4509ce8abd450ef68e17ca053311c7650%22	https://use.typekit.net/af/8a7571/00000000000000007735bb67/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/8a7571/00000000000000007735bb67/30/a1f8b	(from https://use.typekit.net/kbq3ywl.css)
16:31:02	25824/25824	---M--	200	added ('OK')	application/font-woff2	etag:%2223427917d6d72688888854d7151dc7962d8d8301%22	https://use.typekit.net/af/384d9b/00000000000000007735bb6a/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/384d9b/00000000000000007735bb6a/30/l652f	(from https://use.typekit.net/kbq3ywl.css)
16:31:02	26636/26636	---M--	200	added ('OK')	application/font-woff	etag:%2223427917d6d72688888854d7151dc7962d8d8301%22	https://use.typekit.net/af/384d9b/00000000000000007735bb6a/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/384d9b/00000000000000007735bb6a/30/d652f	(from https://use.typekit.net/kbq3ywl.css)
16:31:03	48016/48016	---M-Z	200	added ('OK')	font/opentype	etag:W/%2223427917d6d72688888854d7151dc7962d8d8301%22	https://use.typekit.net/af/384d9b/00000000000000007735bb6a/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/384d9b/00000000000000007735bb6a/30/a652f	(from https://use.typekit.net/kbq3ywl.css)
16:31:03	27928/27928	---M--	200	added ('OK')	application/font-woff2	etag:%224a18a3989731aaa007ed313e06dcae2e9eeac63d%22	https://use.typekit.net/af/fcc1c9/00000000000000007735bb6c/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/fcc1c9/00000000000000007735bb6c/30/le265	(from https://use.typekit.net/kbq3ywl.css)
16:31:03	28764/28764	---M--	200	added ('OK')	application/font-woff	etag:%224a18a3989731aaa007ed313e06dcae2e9eeac63d%22	https://use.typekit.net/af/fcc1c9/00000000000000007735bb6c/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/fcc1c9/00000000000000007735bb6c/30/de265	(from https://use.typekit.net/kbq3ywl.css)
16:31:03	52956/52956	---M-Z	200	added ('OK')	font/opentype	etag:W/%224a18a3989731aaa007ed313e06dcae2e9eeac63d%22	https://use.typekit.net/af/fcc1c9/00000000000000007735bb6c/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/fcc1c9/00000000000000007735bb6c/30/ae265	(from https://use.typekit.net/kbq3ywl.css)
16:31:04	24672/24672	---M--	200	added ('OK')	application/font-woff2	etag:%222fda1898980fd8b18958daf2ba59f9bb8642f18a%22	https://use.typekit.net/af/c906c2/00000000000000007735bb6e/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n9&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/c906c2/00000000000000007735bb6e/30/lc150	(from https://use.typekit.net/kbq3ywl.css)
16:31:04	25548/25548	---M--	200	added ('OK')	application/font-woff	etag:%222fda1898980fd8b18958daf2ba59f9bb8642f18a%22	https://use.typekit.net/af/c906c2/00000000000000007735bb6e/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n9&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/c906c2/00000000000000007735bb6e/30/dc150	(from https://use.typekit.net/kbq3ywl.css)
16:31:04	46184/46184	---M-Z	200	added ('OK')	font/opentype	etag:W/%222fda1898980fd8b18958daf2ba59f9bb8642f18a%22	https://use.typekit.net/af/c906c2/00000000000000007735bb6e/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n9&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/c906c2/00000000000000007735bb6e/30/ac150	(from https://use.typekit.net/kbq3ywl.css)
16:31:04	26972/26972	---M--	200	added ('OK')	application/font-woff2	etag:%22c3df144952bdd6547c00f0f010589558160d1c3b%22	https://use.typekit.net/af/31808c/00000000000000007735bb70/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i9&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/31808c/00000000000000007735bb70/30/lca71	(from https://use.typekit.net/kbq3ywl.css)
16:31:04	27924/27924	---M--	200	added ('OK')	application/font-woff	etag:%22c3df144952bdd6547c00f0f010589558160d1c3b%22	https://use.typekit.net/af/31808c/00000000000000007735bb70/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i9&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/31808c/00000000000000007735bb70/30/dca71	(from https://use.typekit.net/kbq3ywl.css)
16:31:07	51496/51496	---M-Z	200	added ('OK')	font/opentype	etag:W/%22c3df144952bdd6547c00f0f010589558160d1c3b%22	https://use.typekit.net/af/31808c/00000000000000007735bb70/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i9&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/31808c/00000000000000007735bb70/30/aca71	(from https://use.typekit.net/kbq3ywl.css)
16:31:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:01:10%20GMT	https://intamarque.com/?p=601	C:/My%20Web%20Sites/metropharma/intamarque.com/indexbdc9.html	(from https://intamarque.com/applications/buyer/)
16:31:10	2954/2954	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:01:10%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fapplications%2Fbuyer%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed50a3.json	(from https://intamarque.com/applications/buyer/)
16:31:10	3097/3097	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:01:10%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fapplications%2Fbuyer%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedaf87	(from https://intamarque.com/applications/buyer/)
16:31:11	2928/2928	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:01:11%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fapplications%2Fsales-support-admin%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed194f.json	(from https://intamarque.com/applications/sales-support-admin/)
16:31:12	3067/3067	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:01:12%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fapplications%2Fsales-support-admin%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedb856	(from https://intamarque.com/applications/sales-support-admin/)
16:31:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:01:12%20GMT	https://intamarque.com/?p=599	C:/My%20Web%20Sites/metropharma/intamarque.com/indexa9e1.html	(from https://intamarque.com/applications/sales-support-admin/)
16:31:12	485317/485317	---M--	200	added ('OK')	image/jpeg	etag:%22ec01ca-767c5-5c8bd58199900%22	https://intamarque.com/wp-content/uploads/2021/07/stocks-scaled.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/stocks-scaled.jpg	(from https://intamarque.com/applications/buyer/)
16:31:13	2942/2942	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:01:13%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fapplications%2Fwarehouse-manager%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed1ad9.json	(from https://intamarque.com/applications/warehouse-manager/)
16:31:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:01:13%20GMT	https://intamarque.com/?p=382	C:/My%20Web%20Sites/metropharma/intamarque.com/index802e.html	(from https://intamarque.com/applications/warehouse-manager/)
16:31:13	3079/3079	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:01:13%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fapplications%2Fwarehouse-manager%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed84b5	(from https://intamarque.com/applications/warehouse-manager/)
16:31:15	194084/194084	---M--	200	added ('OK')	image/png	etag:%22ec0192-2f624-5c8bd556af3c0%22	https://intamarque.com/wp-content/uploads/2021/07/news-banner.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/news-banner.png	(from https://intamarque.com/applications/warehouse-manager/)
16:31:15	898443/898443	---M--	200	added ('OK')	image/jpeg	etag:%22ec015a-db58b-5c8bd53b07280%22	https://intamarque.com/wp-content/uploads/2021/07/intamarque-meeting.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/intamarque-meeting.jpg	(from https://intamarque.com/applications/sales-support-admin/)
16:31:16	1/1	---M--	200	added ('OK')	text/plain	etag:%2261966cf2-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/kbq3ywl.css)
